Date,EW,GMV,GMR,MD,MV,MSV,SemiV,WUBC,WLBC,WUBC_Alt,FSD,SSD,SRF_LP,DMV,DMV_Yager,DMV_Return,DMV_Vars,EWMV,RP,HRP,CVaR,MAD
2022-07-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-26,0.0,0.025267156658104504,0.0,0.022653129665842365,6.476388696973133e-10,0.19114132214305313,6.496772395614834e-09,3.720158063260728e-08,0.0,0.0,1.0157083507600362e-11,0.0,0.025264065258534314,0.07447318491170313,2.7766816623753243e-11,0.1939727556114762,0.034546369007645336,6.554539550007732e-11,0.002652342344823401,0.07724060647588163,0.0,0.005991158022989534
2022-07-27,0.0,0.023401063012457028,0.0,0.04071498843770137,1.7588313965451237e-09,0.25500113902535715,1.3368655690551301e-08,4.843985903219781e-08,0.0,0.0,1.0160594587915739e-11,0.0,0.074505057188166,0.16812946432834788,5.084855453363346e-11,0.3088397056091129,0.04612235337088261,1.769769192305759e-10,0.00428626377087854,0.011125075451075153,0.0,0.16121807559023493
2022-07-28,0.0,0.02920468447539415,0.0,0.03752990870006995,1.0493989861377045e-09,0.1314025885585538,8.038051155839653e-09,1.1117148087016458e-08,0.0,0.0,4.2715185555319835e-11,0.0,0.13357171656876957,0.057477223259051836,3.991268426872807e-11,0.2115601373671578,0.04057951570382367,1.0531767125065983e-10,0.005830019149131959,0.06181998664205484,1.3311834273777023e-14,0.06199367933883981
2022-07-29,0.0,0.044877617372806676,0.0,0.01958703703160137,1.0152000836966864e-09,0.1524742973932398,1.2457132338284884e-09,2.838953442521402e-08,0.0,0.0,4.2719251747147524e-11,0.0,0.09865105579077577,0.10006766318972699,2.1159775320800378e-11,0.21020934883205444,0.029135259227611645,1.0209813897099629e-10,0.004444476384241999,0.003451070985419486,1.882039446163275e-15,0.23705911445174058
2022-08-01,0.0,0.07583236221415224,0.0,0.1709837852069287,2.1511870932374653e-09,0.042532056375614205,1.0229824629313077e-08,2.5213500434088384e-08,0.0,0.0,9.950160140270725e-11,0.0,0.15533106184044376,0.28210158193512946,3.181397506546446e-11,0.3524742220049035,0.05102516346526587,2.165227441786044e-10,0.004738104797910907,0.12888219117308708,0.0,0.16955890381889047
2022-08-02,0.0,0.004527390031071724,0.0,0.010342754889439946,1.8595513717736588e-11,0.08252576838265205,4.873360865220749e-10,2.3637425252555643e-08,0.0,0.0,9.949543966492058e-11,0.0,0.029516721931221117,0.0016586841734501723,3.154838196239851e-11,0.03306737894091252,0.027835144390269812,2.091733036779786e-12,0.00048564688920167687,0.014166178342576117,0.0,0.08478645414449805
2022-08-03,0.0,0.016539581583560205,0.0,0.01652441345738736,5.8039211373231115e-11,0.0664669846838199,4.389332693812148e-10,2.1409824531519055e-08,0.0,0.0,3.280047067288905e-11,0.0,0.10931788495178091,0.00420343374559743,1.439204311282083e-11,0.08278460125004333,0.02459358448546982,5.954389759033063e-12,0.0031975938075655373,0.0033177530475712574,0.0,0.05378381861963211
2022-08-04,0.0,0.01810154682579354,0.0,0.018906237228495916,2.1883017722386475e-10,0.0291557277956171,1.0647148339332566e-09,2.021804544607237e-08,0.0,0.0,9.073675838466855e-11,0.0,0.14295942517902555,0.11276566281718739,8.250773675388956e-11,0.1679391619786752,0.0286011287413825,2.2103822244767812e-11,0.004074588019768625,0.030908113651229474,0.0,0.014811776123617615
2022-08-05,0.0,0.11651024778790862,0.0,0.04733411377673797,1.47729738495924e-10,0.0,5.410349405575172e-10,3.782043862653786e-08,0.0,0.0,8.793690775554808e-11,0.0,0.20614325131700315,0.028062805530551734,1.5509989126361035e-11,0.09843411467461649,0.03144414342438212,1.4894304539714298e-11,0.006072589283435917,0.01478865499709287,0.3772260998637385,0.3285735304044856
